Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
28.4,6,80.9,38.7971354730336,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1087,66,289,108.7,73.23637529716136,108.7,0.0280587911605834,10,5363.566666666668
23.6,6,84.1,136.72560371355553,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1454,60,548,145.4,146.5720907191331,145.4,0.0073140144348144,10,21483.377777777776
23.6,6,76.8,117.69685575182748,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,823,60,101,82.3,19.832913160815394,82.3,0.010096788406372,10,393.3444444444444
16.4,6,78.8,137.74668794787416,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,764,60,101,76.4,21.17230895926721,76.4,0.0087101936340332,10,448.26666666666665
22.4,6,72.0,134.72732061750364,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,902,60,156,90.2,29.42334673916843,90.2,0.0079861164093017,10,865.7333333333335
22.4,6,82.5,126.47655347725004,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1035,60,156,103.5,27.745870563623217,103.5,0.0093057870864868,10,769.8333333333334
22.4,6,76.6,133.88868317223591,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1004,60,156,100.4,33.579755806140106,100.4,0.0080049037933349,10,1127.6
14.8,6,115.7,193.69292153095907,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1053,60,230,105.3,64.26862030225602,105.3,0.0066879987716674,10,4130.455555555555
21.2,6,61.4,97.16189231888288,0.0,0.0,0.0,0.7,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,948,60,156,94.8,28.338430913984396,94.8,0.0112735033035278,10,803.0666666666664
26.0,6,133.9,54.08913356623246,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1620,66,336,162.0,86.47029033784443,162.0,0.0257586002349853,10,7477.111111111111
26.0,6,106.6,276.04456934508335,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1200,60,583,120.0,163.1039205196763,120.0,0.0046864986419677,10,26602.88888888889
22.4,6,90.0,112.74222769376334,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1044,60,246,104.4,57.14153966735194,104.4,0.010315990447998,10,3265.155555555556
22.4,6,69.8,118.6957432237397,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,942,60,156,94.2,28.255972819918973,94.2,0.0095901012420654,10,798.3999999999999
20.0,6,96.4,122.21948959432132,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,975,60,230,97.5,50.35705842613658,97.5,0.0084722995758056,10,2535.833333333333
18.0,6,104.9,156.3452018846544,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1010,60,230,101.0,54.37523946307424,101.0,0.0070111989974975,10,2956.6666666666665
21.2,6,76.6,155.4678152313315,0.1,0.0,0.0,0.6,1.0,0.0,0.0,10,0,1,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,840,60,101,84.0,19.578900207451216,84.0,0.0066791057586669,10,383.3333333333333
22.4,6,92.6,240.26350310188977,0.0,0.0,0.0,0.7,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1493,60,423,149.3,103.18489338184258,149.3,0.0044230937957763,10,10647.122222222222
22.4,6,84.8,130.05593798449613,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,866,60,156,86.6,31.44731043083547,86.6,0.0077604055404663,10,988.9333333333332
19.6,6,69.6,125.63288143919198,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1011,60,295,101.1,70.81187910387791,101.1,0.0082096099853515,10,5014.322222222222
26.0,6,106.6,189.19253929948803,0.1,0.0,0.0,0.5,1.0,0.0,0.0,10,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1248,60,471,124.8,125.29857674105214,124.8,0.0064625024795532,10,15699.733333333334
21.6,6,97.5,209.6564961810693,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,820,60,101,82.0,19.53913451967046,82.0,0.0048518896102905,10,381.77777777777777
23.6,6,106.9,206.26236796034385,0.1,0.0,0.2,0.5,0.8,0.0,0.0,8,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,900,60,156,90.0,34.83293460696835,90.0,0.0056951999664306,10,1213.3333333333333
24.8,6,106.0,116.08891201518956,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,880,60,112,88.0,22.02019275321833,88.0,0.0089793920516967,10,484.8888888888889
22.4,6,77.3,122.14047757716948,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,931,60,156,93.1,32.05013433842534,93.1,0.0087273120880126,10,1027.211111111111
21.2,6,69.1,73.79258292267119,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,983,60,156,98.3,26.487103780267606,98.3,0.0137497901916503,10,701.5666666666666
18.8,6,73.1,248.1014575052054,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1635,60,330,163.5,118.26171541683864,163.5,0.0045380115509033,10,13985.833333333334
14.4,6,71.2,161.44357197844496,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1146,60,330,114.6,80.620096750128,114.6,0.0083673000335693,10,6499.599999999999
21.2,6,94.5,206.3597898175664,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1040,60,330,104.0,81.56796756897485,104.0,0.0053524017333984,10,6653.333333333333
21.2,6,82.8,154.42320082765426,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1296,60,330,129.6,84.45011676855292,129.6,0.0069190979003906,10,7131.822222222222
18.8,6,109.5,183.49632727702263,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1120,60,230,112.0,50.16638981097471,112.0,0.0073881864547729,10,2516.6666666666665
23.6,6,126.6,153.581252288539,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,973,60,194,97.3,40.23003300465407,97.3,0.0067829132080078,10,1618.4555555555555
23.6,6,95.3,111.67062482028562,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,962,60,246,96.2,56.06305973336335,96.2,0.0098150014877319,10,3143.066666666667
21.2,6,68.0,89.67169795185359,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,934,60,101,93.4,16.084499094193486,93.4,0.0113031864166259,10,258.71111111111105
23.6,6,84.8,122.11949606794408,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,872,60,156,87.2,30.936494091390944,87.2,0.0089195966720581,10,957.0666666666668
21.2,6,90.0,127.54614622041927,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1061,60,214,106.1,47.2827194179391,106.1,0.0090285062789917,10,2235.655555555555
20.0,6,75.5,113.4751895850637,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899,60,125,89.9,22.258331773368223,89.9,0.0098335981369018,10,495.4333333333334
20.0,6,98.6,172.00203402063548,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1149,60,230,114.9,63.91913293807696,114.9,0.0059231996536254,10,4085.655555555556
21.2,6,68.7,77.23790459950243,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,893,60,101,89.3,18.90943327195891,89.3,0.0141286134719848,10,357.5666666666666
21.2,6,97.5,131.47175630902714,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1036,60,230,103.6,53.6101151317962,103.6,0.0082747936248779,10,2874.044444444444
24.0,6,60.7,220.6587717867646,0.0,0.0,0.0,0.7,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,1098,60,176,109.8,44.8300494460282,109.8,0.0047782897949218,10,2009.733333333333
24.8,6,88.9,149.39853105654225,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,909,60,156,90.9,29.50122408006526,90.9,0.0078477144241333,10,870.3222222222223
18.0,6,83.6,179.66220470754536,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1005,60,230,100.5,51.08000261028445,100.5,0.0078938007354736,10,2609.1666666666665
15.2,6,53.2,176.05003252953892,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.7,0.7,860,60,156,86.0,31.937438845342623,86.0,0.0079411029815673,10,1020.0
21.2,6,90.0,151.40743842524574,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,916,60,156,91.6,28.28505691075138,91.6,0.0070257902145385,10,800.0444444444444
18.0,6,97.5,131.6256503919612,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,887,60,139,88.7,26.263832334388844,88.7,0.0083534955978393,10,689.7888888888889
20.0,6,110.2,130.3202152582291,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1051,60,214,105.1,47.507777141104896,105.1,0.0079224109649658,10,2256.988888888889
20.0,6,135.5,188.3345232482432,0.2,0.0,0.0,0.5,0.9,0.0,0.0,9,0,2,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,998,60,206,99.8,48.101282034196686,99.8,0.0055312871932983,10,2313.733333333333
21.2,6,95.5,121.0638064504956,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,835,60,125,83.5,24.636242498490805,83.5,0.0090310096740722,10,606.9444444444445
21.2,6,90.0,128.17210609949885,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1061,60,214,106.1,47.2827194179391,106.1,0.0082066059112548,10,2235.655555555555
20.0,6,128.0,141.36086198935658,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1014,60,214,101.4,50.01821890293798,101.4,0.0079792976379394,10,2501.822222222222
22.4,6,77.3,127.48256891887785,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,907,60,156,90.7,30.243640286476392,90.7,0.0098732948303222,10,914.6777777777778
17.6,6,84.8,129.3647890495122,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,855,60,101,85.5,17.72161266802645,85.5,0.0100169897079467,10,314.05555555555554
16.4,6,73.5,180.70095169163292,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,836,60,156,83.6,31.58480647399949,83.6,0.0056192159652709,10,997.6
15.2,6,63.7,219.1118099705887,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1001,60,150,100.1,38.446066118655104,100.1,0.0046172857284545,10,1478.1
21.2,6,69.3,174.5350438802728,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,931,60,156,93.1,32.05013433842534,93.1,0.0078162193298339,10,1027.211111111111
18.8,6,95.1,133.00683378521936,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1032,60,230,103.2,53.93576426330369,103.2,0.0086762905120849,10,2909.066666666667
21.2,6,78.4,202.6507933440272,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,784,60,101,78.4,19.580035183262,78.4,0.0071418046951293,10,383.3777777777778
18.4,6,51.7,81.87586379217453,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,901,60,156,90.1,30.07564537037309,90.1,0.0126235008239746,10,904.5444444444444
26.0,6,100.4,46.58070849964128,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1323,66,377,132.3,100.79908509284972,132.3,0.0215919017791748,10,10160.455555555556
24.8,6,91.6,240.0215168214619,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1313,60,536,131.3,145.33719413832097,131.3,0.0041664838790893,10,21122.9
22.4,6,69.8,111.5212749834485,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,948,60,156,94.8,28.3384309139844,94.8,0.0111967086791992,10,803.0666666666665
20.4,6,64.5,114.89355174491864,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,907,60,156,90.7,30.243640286476392,90.7,0.0102061986923217,10,914.6777777777778
17.6,6,72.0,166.84782306024624,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,770,60,101,77.0,20.73644135332772,77.0,0.0079804897308349,10,430.0
22.4,6,77.3,108.29655717302956,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,907,60,156,90.7,30.24364028647639,90.7,0.0101113080978393,10,914.6777777777776
21.2,6,70.9,131.1699675695285,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,950,60,156,95.0,30.390056853443948,95.0,0.0088890075683593,10,923.5555555555557
20.0,6,96.8,116.26267806109864,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1071,60,230,107.1,52.00096152957174,107.1,0.0099138021469116,10,2704.1
23.2,6,70.9,98.57863391291676,0.0,0.1,0.0,0.6,0.8,0.0,0.0,8,1,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,956,60,156,95.6,26.67583175835385,95.6,0.0115034818649291,10,711.5999999999999
24.8,6,116.1,52.68643667534243,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1506,66,336,150.6,90.45219731991035,150.6,0.0207464218139648,10,8181.599999999999
32.0,6,133.5,193.45706800487068,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,819,66,131,81.9,26.88845270536944,81.9,0.0060947895050048,10,722.988888888889
23.6,6,84.1,149.61062679241513,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1313,60,501,131.3,133.18996458692624,131.3,0.0066842079162597,10,17739.566666666666
18.8,6,116.6,122.4006770362156,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1141,60,409,114.1,105.29160565886636,114.1,0.0089929819107055,10,11086.32222222222
21.2,6,82.5,128.84420319906124,0.0,0.0,0.0,0.7,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1112,60,230,111.2,48.95303872079853,111.2,0.0089953184127807,10,2396.4
17.6,6,118.1,185.3090690595164,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,985,60,214,98.5,50.575026775408965,98.5,0.0057509899139404,10,2557.833333333333
16.4,6,142.0,233.3448680645574,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1195,60,230,119.5,52.63553932468062,119.5,0.0043327093124389,10,2770.5
21.2,6,78.8,167.5376073497104,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,860,60,156,86.0,31.198290551460243,86.0,0.0069082021713256,10,973.3333333333334
18.8,6,78.4,160.61883936982545,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,898,60,164,89.8,35.33899325737003,89.8,0.0062813997268676,10,1248.8444444444444
20.0,6,128.6,227.448198821086,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1007,60,164,100.7,38.39864002221375,100.7,0.0059172868728637,10,1474.4555555555553
22.4,6,77.3,113.5990466388603,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,907,60,156,90.7,30.243640286476392,90.7,0.0091114997863769,10,914.6777777777778
25.6,6,70.5,105.34296772378735,0.0,0.1,0.0,0.5,0.9,0.0,0.0,9,1,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,886,60,156,88.6,29.867113091901675,88.6,0.0103264093399047,10,892.0444444444445
29.6,6,86.6,38.89990076328798,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1145,66,336,114.5,86.15393200545174,114.5,0.0270633935928344,10,7422.5
22.4,6,76.2,118.14042312274842,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1258,60,501,125.8,133.19225870063835,125.8,0.0084645986557006,10,17740.177777777775
22.4,6,77.3,114.25570283684466,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,907,60,156,90.7,30.24364028647639,90.7,0.010800290107727,10,914.6777777777776
21.2,6,97.5,118.16139101430004,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,902,60,156,90.2,30.09540385728913,90.2,0.0090008020401,10,905.7333333333336
14.8,6,77.6,127.75826987511422,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,947,60,208,94.7,44.48732653489331,94.7,0.0078850984573364,10,1979.1222222222225
20.0,6,96.8,139.42717336382736,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1095,60,230,109.5,52.241426728858265,109.5,0.0082746028900146,10,2729.1666666666665
17.2,6,58.1,151.23765018101048,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,805,60,101,80.5,20.50067749557994,80.5,0.0066377162933349,10,420.27777777777777
22.4,6,77.3,108.14883955990686,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,907,60,156,90.7,30.243640286476392,90.7,0.011030101776123,10,914.6777777777778
20.0,6,102.7,126.2755039063088,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1119,60,256,111.9,56.92578013909379,111.9,0.0082656860351562,10,3240.5444444444447
